weight_reading_1,weight_reading_2,pressure_reading_1,pressure_reading_2,force_reading_1,force_reading_2,p1_x,p1_y,p2_x,p2_y,p3_x,p3_y,p4_x,p4_y,p5_x,p5_y,p6_x,p6_y,p7_x,p7_y,p8_x,p8_y,p9_x,p9_y,p10_x,p10_y,p11_x,p11_y,p12_x,p12_y,p13_x,p13_y,p14_x,p14_y,p15_x,p15_y,p16_x,p16_y,label
132,125.4,39.6,10.1,312.8,312.4,0,0,0.47114265,0.08691171,0.80697984,0.31904313,0.8103364,0.66917664,0.48456824,0.9284352,0.15066463,0.70984447,0.45133927,0.23190658,0.4397929,0.38613272,0.43388268,0.5155713,0.44413796,0.64244133,0.46223533,0.7854078,0.504509,0.79812807,0.5165042,0.648134,0.523197,0.52119136,0.51260215,0.39262107,0.49416384,0.24383004,banana
132.2,125.5,37.6,10.3,312.8,312.9,0,0,0.47053385,0.08611693,0.8065642,0.31669733,0.8106582,0.6694304,0.48479033,0.9273975,0.15012532,0.7073943,0.45097652,0.23069228,0.439623,0.38504517,0.4337915,0.514554,0.44419664,0.6416468,0.46244636,0.7850359,0.5047697,0.79735094,0.51671153,0.6471858,0.5232832,0.5200601,0.51258534,0.39144126,0.49393868,0.24274251,banana
136.4,121.7,47.3,12.1,315.3,316.6,0,0,0.47098085,0.08765574,0.8061308,0.3246326,0.8148841,0.6818668,0.486264,0.925682,0.15559386,0.6886602,0.4527283,0.23014696,0.44324672,0.3831395,0.43844202,0.5125249,0.44905987,0.6403131,0.46614784,0.7840568,0.50808775,0.79737335,0.52025485,0.64794075,0.52634877,0.5214232,0.51499593,0.39310768,0.49546215,0.24421047,banana
130.9,126.7,48.1,12,297.8,298.1,0,0,0.47177917,0.08385933,0.8067228,0.3208632,0.80864024,0.66919,0.4828686,0.9234731,0.1496508,0.7052158,0.4518134,0.22934583,0.44012374,0.38359827,0.43398488,0.5129125,0.44391343,0.639809,0.46135107,0.7828625,0.50271064,0.79584306,0.5147085,0.64621943,0.52171993,0.5192314,0.5116593,0.3905327,0.49395403,0.24151628,banana
132.5,124.9,21.8,9.6,310.9,310.4,0,0,0.47086316,0.08852676,0.80683905,0.3198959,0.81472236,0.6780511,0.4860895,0.9304805,0.15277095,0.6952926,0.45118842,0.23097278,0.44042325,0.38472158,0.43509713,0.5141837,0.446001,0.6414988,0.46428004,0.7852412,0.5079832,0.7980385,0.5204415,0.6482782,0.52664745,0.52175814,0.51527286,0.39316657,0.4957682,0.24409947,banana
136.5,121.1,25.5,16.7,295.4,295.6,0,0,0.4691148,0.09472233,0.80356365,0.29165733,0.8127269,0.6762615,0.48286393,0.93234944,0.15158996,0.6961653,0.45333114,0.23028818,0.44429427,0.3842879,0.43836436,0.51531285,0.44762212,0.64397925,0.4641244,0.78860515,0.50547,0.79756594,0.5191974,0.646621,0.5257928,0.51991194,0.51489985,0.39191675,0.49535143,0.24472086,banana
131.9,125.8,10.3,12.9,314.7,314.7,0,0,0.46982244,0.09294884,0.8047356,0.31605434,0.8120805,0.6867607,0.4828187,0.93599814,0.14971532,0.6907713,0.4512848,0.2321352,0.4408338,0.38611913,0.43502492,0.5161908,0.44517326,0.6442568,0.46271747,0.78926855,0.50536144,0.80135363,0.5185516,0.6511691,0.5249239,0.5246543,0.51380455,0.39621112,0.4944884,0.24779359,banana
138.9,118.9,24.3,15.2,314.8,315.1,0,0,0.46869588,0.094864935,0.8035773,0.29533258,0.81239,0.67724,0.4826778,0.93265826,0.15093896,0.6961688,0.45268667,0.23089465,0.44354078,0.3848574,0.43768978,0.5157646,0.4470774,0.6443316,0.4637274,0.788929,0.5050082,0.7984307,0.51848984,0.6475666,0.5250153,0.52086085,0.5140907,0.3927763,0.49457964,0.24536778,banana
130.4,127.8,8.8,14.8,322.2,320.5,0,0,0.4700669,0.09405968,0.8045063,0.3286276,0.8118827,0.6916134,0.48266402,0.93627435,0.14943133,0.6856482,0.449248,0.2326525,0.43832585,0.38557622,0.43280923,0.514925,0.44349948,0.642772,0.46137896,0.7878638,0.5053893,0.80192477,0.5176974,0.6525016,0.52365315,0.5259257,0.51255524,0.39706677,0.49391517,0.24830356,banana
137.4,120.5,23.5,18.7,313.3,311.7,0,0,0.4683289,0.0958939,0.8025158,0.30975923,0.8109674,0.6846928,0.48217317,0.935382,0.14961103,0.69116163,0.45083308,0.2324866,0.44107908,0.3863274,0.43540823,0.5167027,0.44535908,0.6448343,0.46258005,0.78957,0.5044593,0.80104643,0.5173672,0.6509245,0.52355254,0.52450323,0.5124219,0.39614305,0.49315122,0.24815118,banana
137.6,120.2,26.8,16.3,306.4,305.4,0,0,0.46835688,0.09674447,0.8027798,0.2863009,0.8119456,0.6757091,0.48093364,0.9325817,0.15049794,0.6982249,0.45276946,0.23161905,0.44377914,0.3855236,0.43765277,0.5166797,0.44656333,0.6452268,0.46253175,0.789351,0.5042939,0.79739714,0.5186404,0.64653766,0.5255929,0.52002215,0.5148934,0.39221498,0.49537987,0.24521032,banana
138.5,119,25,18.7,307.1,307.3,0,0,0.46706223,0.09810881,0.8025632,0.29361677,0.8120791,0.6783799,0.4813868,0.9325907,0.14807315,0.6960739,0.4513102,0.23228462,0.44263047,0.38627097,0.4368729,0.51800114,0.44597995,0.6468837,0.46242857,0.7908814,0.5044148,0.7993926,0.5180689,0.64889586,0.5246192,0.5224792,0.5135464,0.3943353,0.49385446,0.2467186,banana
134.2,124,22.5,16.3,308.3,309,0,0,0.46757627,0.09629935,0.8017599,0.30830884,0.8106908,0.68391687,0.48187903,0.93521875,0.1492484,0.6935914,0.45017645,0.23293316,0.44048965,0.38683605,0.43485993,0.5173284,0.44481972,0.64549434,0.46211177,0.7900318,0.5041969,0.8012166,0.5171515,0.65104014,0.5233546,0.52459395,0.5121627,0.39625368,0.49272692,0.24826488,banana
135.2,123,22.5,18.2,290.8,291.1,0,0,0.4681042,0.09867034,0.8034849,0.312359,0.8113077,0.6842481,0.48196125,0.9365985,0.14899376,0.69364053,0.4502478,0.2342326,0.44038534,0.3877951,0.43470192,0.5181053,0.44464946,0.64624745,0.46190232,0.7909709,0.5043268,0.80241954,0.51714,0.6521784,0.52334,0.5256248,0.5122389,0.39724272,0.49295282,0.24942537,banana
122.5,123.9,39.4,15.4,276.6,276.6,0,0,0.47001132,0.0978261,0.8029253,0.32610494,0.81109506,0.68025994,0.48498672,0.9304918,0.16179404,0.7012614,0.45100445,0.23465352,0.4412014,0.38754177,0.43616945,0.5164932,0.44685352,0.6439037,0.46402985,0.78789216,0.5053955,0.8020585,0.5162135,0.65253013,0.52177614,0.5249263,0.5109572,0.3957835,0.49269602,0.24778211,banana
127.3,119.9,34.4,51.1,281.2,281.7,0,0,0.46597508,0.1046189,0.79782444,0.29566053,0.80718416,0.6714434,0.48227078,0.9376419,0.15494022,0.6996106,0.451988,0.23455782,0.4448403,0.38897932,0.4397351,0.5217845,0.44864595,0.6505892,0.4646254,0.7935598,0.50364465,0.803154,0.51624334,0.65239555,0.522205,0.52637124,0.5107397,0.3978804,0.4913425,0.24908997,banana
92.5,151.9,33.8,46.8,279.9,276.8,0,0,0.46943972,0.11129603,0.7982999,0.3261331,0.80508447,0.6765606,0.4822204,0.93142986,0.15246569,0.695862,0.451509,0.23549752,0.44314325,0.3870778,0.43790966,0.5176037,0.4471054,0.6459977,0.46296352,0.78975445,0.50123256,0.80393803,0.5106694,0.6545553,0.51590043,0.5272886,0.5057337,0.39795935,0.489917,0.25032476,banana
129.8,117.7,24.1,47.1,297.9,297.6,0,0,0.47146115,0.10433251,0.80172944,0.33133027,0.8085736,0.6840764,0.4836138,0.93941957,0.15216759,0.6915678,0.45129693,0.23370431,0.44119444,0.3863437,0.43562415,0.51669574,0.445667,0.64555055,0.46292508,0.79135877,0.5038688,0.80645376,0.51436573,0.65593517,0.5196927,0.5280144,0.509193,0.3980089,0.492529,0.2490885,banana
130.2,116.7,34.1,48.8,273,273.2,0,0,0.4707765,0.10465073,0.8056588,0.31901008,0.8113249,0.6774778,0.48442268,0.93907684,0.1541824,0.6956087,0.45275262,0.23376113,0.4438354,0.38694575,0.43835625,0.518094,0.44793835,0.64712274,0.4646842,0.79217464,0.5053907,0.80517524,0.51683915,0.6541394,0.52251285,0.52651197,0.5116788,0.39702567,0.4939417,0.24835408,banana
91.8,159,39.8,54.3,280.4,283.5,0,0,0.46687835,0.1108783,0.7986588,0.3026003,0.8059736,0.670758,0.48141918,0.92664593,0.15234837,0.6994066,0.4518054,0.23548841,0.4446691,0.38813192,0.4394457,0.51922256,0.44827148,0.6471088,0.4636279,0.7894809,0.5011652,0.8002981,0.5116022,0.6515111,0.51712483,0.5249845,0.5068306,0.39643043,0.4899047,0.24980971,banana
122.4,124.2,33.6,12.2,305,304.9,0,0,0.47062066,0.09493495,0.8040894,0.32320768,0.81027,0.67014754,0.48648146,0.9315772,0.16058978,0.7197898,0.45025223,0.23514144,0.4391877,0.38876602,0.43371305,0.51729757,0.44459778,0.6442034,0.46300367,0.78809756,0.50506014,0.8018492,0.5152005,0.65156394,0.5207746,0.52301353,0.51022977,0.39347336,0.49247324,0.24556117,banana
127.9,118.2,49.9,24.9,296,296,0,0,0.4814194,0.10104067,0.81341285,0.3359465,0.815121,0.6792907,0.48734844,0.9400211,0.15866145,0.71638614,0.46161267,0.23925517,0.45020425,0.39170086,0.44348732,0.5216809,0.45178095,0.65055513,0.46718112,0.7953892,0.5078708,0.8092432,0.5204769,0.6575523,0.52790636,0.5292885,0.5186595,0.40027007,0.50211585,0.25153124,banana
126.8,119.6,48.9,25.2,302.7,302.4,0,0,0.48061857,0.09454458,0.8133371,0.33738235,0.81514734,0.67977965,0.48779917,0.93476516,0.15702935,0.7078726,0.4605079,0.23583576,0.4489606,0.38877955,0.44250938,0.5186312,0.45140064,0.6472037,0.4674367,0.7918896,0.508335,0.8059813,0.52082825,0.65493965,0.5281212,0.52708995,0.5185641,0.39813662,0.50160986,0.24895275,banana
125.7,120.6,45.9,22.5,314.6,313.4,0,0,0.48004928,0.09399193,0.8133128,0.3344337,0.81372845,0.6751311,0.4878787,0.9347895,0.1562448,0.71863115,0.45912692,0.23608465,0.44686505,0.38952905,0.4401901,0.5191718,0.4492651,0.64730585,0.46607292,0.7917285,0.507386,0.805718,0.51938105,0.65459514,0.52661395,0.52637845,0.51718986,0.39727274,0.5004969,0.24833791,banana
130,116.2,50,28.2,306.7,305.1,0,0,0.47794142,0.09499612,0.8106108,0.33746696,0.8143107,0.69044167,0.48622656,0.931587,0.15900682,0.6940049,0.4590497,0.23444413,0.44911525,0.38691315,0.44351813,0.51717055,0.45262727,0.6461462,0.4677085,0.7906025,0.5084862,0.8051773,0.52122444,0.6549997,0.5282229,0.52767676,0.5180613,0.39877042,0.50020003,0.24926664,banana
127.6,118.8,50.2,26.1,307,305.8,0,0,0.4782008,0.0942226,0.8105474,0.33617342,0.8124831,0.68071675,0.48599017,0.9320745,0.15737706,0.7075291,0.45806476,0.23532538,0.44662258,0.38834336,0.44035223,0.5176937,0.44958448,0.6457663,0.4656942,0.79017377,0.50615835,0.8046546,0.51817125,0.6542438,0.52523637,0.52639544,0.51573604,0.39736387,0.49894598,0.24851088,banana
126.5,120.1,48.3,25.2,311.8,310.3,0,0,0.47709522,0.09422644,0.8099298,0.33596048,0.8127198,0.68456155,0.4852425,0.93076366,0.1565333,0.7003398,0.45712653,0.23450278,0.4461262,0.38742605,0.44011006,0.51708215,0.44945142,0.64534175,0.46537253,0.78964597,0.5062902,0.80426407,0.51846045,0.65425867,0.5254542,0.52665097,0.5157246,0.39752412,0.49854258,0.24845912,banana
128.6,117.9,48,17.8,282.5,282.2,0,0,0.47543675,0.094639264,0.80859065,0.33223447,0.81535673,0.6860971,0.48743019,0.9305379,0.16039996,0.6932979,0.45679623,0.23399238,0.4470056,0.3866537,0.44180545,0.51588506,0.4518947,0.64398265,0.46811926,0.7884226,0.50858134,0.80304813,0.52037036,0.6532357,0.5266412,0.52591074,0.5161543,0.39707583,0.49793953,0.2484416,banana
127.1,119.4,49.4,18,303.8,302.6,0,0,0.47589722,0.094379716,0.8076974,0.32840088,0.8149287,0.6789319,0.48862106,0.9310484,0.1672575,0.70603263,0.45657977,0.23401614,0.4462216,0.38714728,0.44073638,0.5157749,0.45106706,0.6434339,0.46790487,0.7880968,0.5083121,0.8024802,0.51928973,0.6523946,0.5252307,0.52409416,0.51508355,0.39465585,0.49760008,0.24650742,banana
129.1,117.3,46.8,18,300.9,301.1,0,0,0.4746073,0.09478447,0.8077331,0.33194345,0.81380326,0.68549144,0.48601606,0.930011,0.16082919,0.69520074,0.45549998,0.23379225,0.44546327,0.3866624,0.4401492,0.51582605,0.45027965,0.64375937,0.46652922,0.7880136,0.5071391,0.80276227,0.5188474,0.65321827,0.52514625,0.52574605,0.51483923,0.396693,0.49692518,0.24806818,banana
126.3,120.5,44.3,17.7,319,313,0,0,0.47409636,0.09552559,0.8070407,0.32785967,0.8149284,0.6820345,0.48727983,0.9300296,0.16491848,0.6981012,0.45512825,0.23364174,0.44529757,0.38675264,0.44005623,0.5158544,0.45044953,0.64365774,0.46715605,0.7880083,0.5078251,0.8023577,0.5189454,0.6528066,0.5247742,0.5249669,0.51433235,0.39555904,0.4964759,0.24723995,banana
119.9,126.5,39.8,11.3,296.2,295.7,0,0,0.46958736,0.095288776,0.80238134,0.32610384,0.8101314,0.68132377,0.48364368,0.9291844,0.15968256,0.69674945,0.4504745,0.23377436,0.44053224,0.38666254,0.43543118,0.51552886,0.44607762,0.6428019,0.46307546,0.7866058,0.5045527,0.80087966,0.51575595,0.6516151,0.5215638,0.5243255,0.51080036,0.39535183,0.49245057,0.24717435,banana
122.6,123.8,39.7,11.6,288.4,288.2,0,0,0.47248462,0.09422966,0.805456,0.3336905,0.8105855,0.68794525,0.48363286,0.93014175,0.1541272,0.6938985,0.45226043,0.23431678,0.44152442,0.38697,0.43603918,0.51608455,0.446269,0.6435897,0.4631042,0.78737706,0.50551695,0.8021722,0.51763475,0.65301496,0.52410454,0.5262451,0.5135198,0.3975704,0.4952871,0.24871501,banana
124.4,122.8,40,44.1,286.4,287.1,0,0,0.46744296,0.10825605,0.79744047,0.3024178,0.8086113,0.67331415,0.48547146,0.9445059,0.1570923,0.699237,0.45234326,0.23821336,0.44369394,0.39080754,0.43848315,0.5214084,0.44846895,0.64984965,0.4656931,0.7955421,0.50528526,0.80608445,0.5166888,0.65369236,0.52202255,0.5268741,0.51054186,0.39871332,0.49107236,0.25182724,banana
113.3,133.5,33.7,38.9,312.6,312.6,0,0,0.46947512,0.1072967,0.80011064,0.31112364,0.8087646,0.6759587,0.4848343,0.94448906,0.15555662,0.69816965,0.45235544,0.23796314,0.44248977,0.39047128,0.43685517,0.5205457,0.4468982,0.6486931,0.46431366,0.79450744,0.50493133,0.8062153,0.5165088,0.6541491,0.5221821,0.5271883,0.5111097,0.39877248,0.49234837,0.25147277,banana
127.5,119.4,37.3,42.1,298.1,298.2,0,0,0.47285786,0.10768886,0.8044521,0.31432635,0.8088158,0.6776708,0.4839089,0.94392395,0.158032,0.69563043,0.45475608,0.23610632,0.44427738,0.38833067,0.4379426,0.51775914,0.4476385,0.645782,0.4644955,0.79213035,0.50390846,0.80571234,0.51579285,0.65369827,0.5218775,0.52598536,0.51168793,0.39720893,0.49434596,0.25008896,banana
103,146.1,29.4,52.1,285.5,286.8,0,0,0.47131938,0.11113996,0.80074143,0.3018945,0.80670196,0.67392254,0.48266724,0.93948823,0.16294385,0.69608724,0.4567295,0.23805088,0.44834197,0.38981882,0.44244432,0.5191624,0.4514444,0.6467329,0.4662919,0.7917022,0.5028695,0.80366373,0.5150229,0.652236,0.52121574,0.5254038,0.51109517,0.39768288,0.4935135,0.25168177,banana
128.8,118.7,39,44.4,299.2,299.4,0,0,0.47130877,0.108460285,0.8040216,0.30563614,0.80929184,0.67573595,0.48308697,0.94265854,0.1582173,0.69702977,0.4546805,0.23651062,0.44515294,0.38898176,0.43900466,0.51871955,0.44842055,0.64687335,0.46455947,0.79277676,0.5037752,0.8047489,0.51607645,0.65283084,0.5222711,0.52528995,0.5120237,0.39679575,0.49415666,0.25019297,banana
126.7,121.4,39.7,43,310.1,310.1,0,0,0.47438958,0.10797757,0.809297,0.32475933,0.8112563,0.679004,0.48473775,0.94182795,0.15994373,0.69314384,0.45541373,0.23583056,0.44458652,0.38783568,0.43820092,0.51710457,0.44805884,0.6454475,0.46500096,0.7922199,0.5050234,0.8065838,0.5169114,0.654473,0.52311885,0.5260986,0.5130163,0.39699408,0.4956303,0.24975544,banana
128,119.5,36.3,45.1,299.9,300,0,0,0.4708296,0.108496055,0.8036325,0.30540812,0.80838394,0.6757481,0.4820121,0.94132435,0.15793984,0.69589293,0.45421126,0.23629765,0.44472823,0.3888152,0.4385316,0.5185436,0.44785255,0.64651334,0.46380228,0.79206496,0.5028901,0.804161,0.5152774,0.6526161,0.52155375,0.525254,0.5113839,0.39678952,0.49363163,0.2501707,banana
128.2,119.5,34.7,46.7,295.6,295.9,0,0,0.46889195,0.10726301,0.79936606,0.29388034,0.80667293,0.6731805,0.4806411,0.93954486,0.15715975,0.69590646,0.45388067,0.23588827,0.44490618,0.38859385,0.4387583,0.51883006,0.447736,0.646837,0.46320847,0.79203564,0.5018727,0.8022072,0.514728,0.65049577,0.5211443,0.5238419,0.510796,0.39594045,0.49248204,0.24951552,banana
123.3,122.5,38.8,41.2,328.3,320.1,0,0,0.47371468,0.10747873,0.8077127,0.3196303,0.80973506,0.67920417,0.48379079,0.9420003,0.15951525,0.6931303,0.4549231,0.23522508,0.4440853,0.3872284,0.43763223,0.51660806,0.44742984,0.64485437,0.46427926,0.79150474,0.50407565,0.8059256,0.5160592,0.6537844,0.52231526,0.525509,0.51225835,0.39640206,0.4949641,0.24910678,banana
72.7,95.6,47.8,52.1,231.6,233.1,0,0,0.46888658,0.11071258,0.7970742,0.343356,0.80233437,0.6661986,0.4828945,0.92404896,0.15022515,0.7033868,0.4481029,0.2387402,0.43747854,0.38927403,0.4322648,0.51734,0.44258717,0.64337254,0.4602134,0.7853028,0.49980006,0.80073965,0.5077967,0.65280306,0.5129935,0.5263018,0.5029272,0.39796764,0.48732728,0.25126106,chicken
72.4,94.9,63.5,59,302.4,302.7,0,0,0.46974838,0.10208426,0.7964627,0.35395503,0.8029529,0.6674645,0.4841018,0.9376329,0.14801884,0.69167405,0.44534743,0.23747477,0.43149367,0.38873878,0.425489,0.5158041,0.4375171,0.6406358,0.4589408,0.78424233,0.5008815,0.80187595,0.5093341,0.6529742,0.51404387,0.52667284,0.5031546,0.3977549,0.487383,0.24891292,chicken
81.1,86.1,32.1,43.4,286.3,286.4,0,0,0.46971303,0.104152046,0.7967479,0.35358557,0.80387676,0.6722924,0.48488936,0.9308846,0.15193151,0.686131,0.44643566,0.23596261,0.4343212,0.38651714,0.42908567,0.5140646,0.44087997,0.63948905,0.46096948,0.7825617,0.50237304,0.8001208,0.5103458,0.6522268,0.5147008,0.52611256,0.50367,0.397324,0.48793593,0.249027,chicken
83.6,83.9,49.3,43.5,263.8,264.5,0,0,0.4684275,0.11060247,0.7989994,0.33212695,0.807059,0.66923445,0.48501563,0.9256396,0.15539744,0.6911894,0.45079267,0.23791017,0.4421637,0.38844723,0.43747446,0.5171848,0.44768372,0.6439166,0.4644576,0.78658485,0.50344425,0.80005777,0.5123114,0.6516826,0.5172176,0.5256761,0.5063934,0.39780787,0.48923516,0.2515142,chicken
82.3,84.7,46.4,60.3,261.2,261.1,0,0,0.46814397,0.111446925,0.7970084,0.33969742,0.803964,0.6679766,0.4834984,0.92335874,0.1536325,0.69359094,0.44876328,0.23801127,0.4394125,0.3883089,0.4346141,0.5167945,0.44493213,0.6431323,0.46204275,0.785196,0.5013303,0.8002256,0.5094855,0.65248793,0.51432914,0.5264001,0.50382894,0.3981501,0.4876618,0.25156325,chicken
79,88.8,44.4,66.5,259.1,259.8,0,0,0.46876156,0.11301351,0.79612315,0.3405687,0.8005437,0.6606526,0.48314005,0.9270188,0.14959772,0.7153512,0.4475002,0.24156101,0.43614814,0.3921916,0.43055853,0.52008677,0.44092017,0.64599746,0.45926774,0.7880244,0.49883324,0.80292165,0.5065039,0.6542503,0.51173073,0.52721727,0.5019083,0.39882958,0.48666614,0.25258523,chicken
84.2,83.1,47.1,53,275.5,276.1,0,0,0.47125646,0.10912746,0.80301815,0.30793375,0.8089343,0.66737735,0.48228478,0.9336471,0.15577771,0.69735664,0.4557342,0.23959205,0.44626057,0.39153737,0.43998566,0.52101755,0.44878536,0.64788055,0.4641949,0.7911903,0.5032269,0.8002504,0.51583713,0.6501805,0.5224863,0.5246648,0.5121959,0.39776996,0.49427477,0.251953,chicken
83.1,84.6,45.5,45,314.8,314.2,0,0,0.469612,0.09742523,0.80266696,0.32665417,0.80687827,0.6646667,0.4818228,0.93868107,0.15053976,0.70712566,0.4511871,0.23912852,0.43931806,0.39252612,0.43297625,0.52072763,0.4429338,0.6464943,0.4607075,0.7899961,0.5010173,0.80196494,0.5132851,0.65135306,0.5199924,0.52564955,0.509297,0.3986478,0.49076065,0.2511742,chicken
84,83.5,47.4,47.1,272.9,272.7,0,0,0.46853733,0.11141953,0.8005219,0.32755995,0.80502903,0.66355145,0.48179787,0.9350242,0.15146203,0.7068131,0.4510984,0.2427633,0.44065636,0.39406022,0.43468958,0.52229893,0.44426754,0.648423,0.46114665,0.79159725,0.49999142,0.80324185,0.51070994,0.653157,0.51684165,0.52721757,0.50647086,0.4002937,0.4889511,0.25453347,chicken
82.3,85.1,36.5,51.5,269.6,268,0,0,0.46680295,0.109776706,0.7972881,0.3437393,0.8055873,0.6739622,0.48442334,0.92523134,0.15343589,0.6917368,0.44696376,0.23780966,0.43770415,0.3882105,0.43339342,0.5163689,0.44444323,0.6424726,0.46232802,0.78452975,0.5028585,0.799833,0.5110119,0.6525333,0.5154245,0.52670324,0.5041866,0.3985887,0.48721984,0.25158498,chicken
82.1,85.3,35.5,57.2,265.6,264.9,0,0,0.46640036,0.111868806,0.79726994,0.33819595,0.8054082,0.67209244,0.48394066,0.92671436,0.15357223,0.6934271,0.44768706,0.23927368,0.4388902,0.38978073,0.43442142,0.51815253,0.4450938,0.644409,0.46255964,0.7866019,0.50229275,0.8009008,0.51075923,0.6532135,0.5153163,0.52746105,0.5042036,0.39956808,0.48715192,0.25299454,chicken
83.3,84.2,56.6,42.6,266,265,0,0,0.46694815,0.11096403,0.79681313,0.33771887,0.8045156,0.6710163,0.4838933,0.92197865,0.15442568,0.6943896,0.44845253,0.2376422,0.43979797,0.388078,0.4353981,0.5165879,0.44588667,0.64306074,0.46281624,0.78509444,0.5018972,0.79966104,0.51006246,0.65198165,0.5147632,0.52582365,0.5039566,0.39769724,0.48722267,0.2511082,chicken
84.6,82.4,52.3,47.1,221.2,221.4,0,0,0.4666701,0.12035804,0.7973222,0.3307107,0.804054,0.672873,0.48443425,0.9171755,0.15670045,0.69107693,0.45037523,0.23933016,0.44420904,0.38889435,0.4402303,0.51820344,0.4499934,0.6450363,0.46551508,0.78602475,0.50192827,0.79987323,0.5087761,0.6538012,0.5127193,0.52785,0.5022223,0.39959452,0.486911,0.2542387,chicken
84,83.5,49.8,42.2,232.6,232.5,0,0,0.46609753,0.12004013,0.79530233,0.33720163,0.8018984,0.6680435,0.4834834,0.9159999,0.15372236,0.6991434,0.44826314,0.24025021,0.44099098,0.38955483,0.4368418,0.51831114,0.44679776,0.644864,0.46298686,0.7857788,0.49983364,0.80070865,0.5060848,0.65432596,0.510138,0.52793264,0.49994755,0.3996013,0.48501894,0.2543708,chicken
80.1,87.4,50.1,43.4,239.4,239.1,0,0,0.46624362,0.12000672,0.7935945,0.34510368,0.7991859,0.6646898,0.48331836,0.9146088,0.15042202,0.707246,0.44607195,0.24065766,0.43707904,0.38983855,0.43255696,0.51805985,0.4429831,0.64431345,0.46051416,0.7852405,0.49816817,0.80114317,0.50358665,0.6545374,0.5076079,0.52737874,0.49770507,0.39861804,0.48360074,0.25331518,chicken
88.4,78.2,54.6,42.6,235.3,234.3,0,0,0.46634758,0.12126951,0.7986463,0.32947522,0.80635285,0.6753072,0.48520443,0.91583,0.15847099,0.6886042,0.45097348,0.24018216,0.44527534,0.389438,0.44153097,0.51861894,0.45140505,0.64555013,0.46674016,0.7867102,0.5031934,0.800105,0.51037616,0.6538812,0.51430374,0.528084,0.50348425,0.40022704,0.48734182,0.25524142,chicken
81.6,85.7,48.5,45.8,242,241.7,0,0,0.46659067,0.121076025,0.7985749,0.3285073,0.8047662,0.66956186,0.48349416,0.92156947,0.15372942,0.6981476,0.4501986,0.24208966,0.44301945,0.3913373,0.43843997,0.5198517,0.4480709,0.6462015,0.4639991,0.787568,0.5009293,0.8007189,0.5086252,0.6537471,0.51311755,0.5279166,0.502736,0.4004647,0.48686993,0.25607082,chicken
82.1,85.1,43.9,23.1,238.3,237.8,0,0,0.4664372,0.12536323,0.797826,0.3294901,0.8027253,0.66697955,0.48234737,0.9202532,0.15174343,0.70394427,0.44942778,0.24367502,0.44194344,0.39252824,0.43707508,0.5210388,0.44641843,0.64739704,0.46230736,0.7884467,0.49893323,0.8017215,0.50605965,0.65490806,0.5105499,0.5287427,0.5005979,0.4011261,0.48574397,0.25724316,chicken
81,85.5,15.1,21,236.2,235.8,0,0,0.46701533,0.12775935,0.79990983,0.30914485,0.80730295,0.6700533,0.48364535,0.92065126,0.15958898,0.6922477,0.45291108,0.24174975,0.44745877,0.39038506,0.4427182,0.51992905,0.45162913,0.64706403,0.46620512,0.78870636,0.5031472,0.79968077,0.51183754,0.65245616,0.51620233,0.52670157,0.50562435,0.39939508,0.4893771,0.2564727,chicken
81.9,84.6,53.6,64.2,279.9,279.2,0,0,0.46848938,0.100258455,0.7992037,0.32852876,0.80250394,0.6633107,0.48015383,0.9231638,0.15008292,0.70906186,0.4501838,0.2367898,0.43937513,0.38913378,0.43348515,0.5173801,0.44299424,0.64325285,0.45952597,0.78524154,0.49770012,0.79837066,0.50792634,0.6494758,0.5143881,0.52316034,0.50462765,0.395489,0.4879156,0.2485108,chicken
75.6,91.5,84.3,52.3,301.5,301.1,0,0,0.46713185,0.103822425,0.79374564,0.34792435,0.8017148,0.66738546,0.48275524,0.9343191,0.14887455,0.69113296,0.4440492,0.23728974,0.43123847,0.3883093,0.42566183,0.5156572,0.43755606,0.64065087,0.4583411,0.7837958,0.4999575,0.8007526,0.5084252,0.6520668,0.5130341,0.5261554,0.50187385,0.39769188,0.48554087,0.24941738,chicken
81.6,86.1,44.4,42.3,253.4,254,0,0,0.46675175,0.111158006,0.7971357,0.3321575,0.8050222,0.67069995,0.48328033,0.9223737,0.15529852,0.6925472,0.44953865,0.23825651,0.44119927,0.38859832,0.43664864,0.5172837,0.44677028,0.6440154,0.4631074,0.7863766,0.5016123,0.7998077,0.5103537,0.6516567,0.51534337,0.52561,0.5046235,0.3978239,0.48748693,0.25166997,chicken
77.4,89.8,56.3,53.1,231.6,231.8,0,0,0.46652082,0.1116908,0.79606813,0.334978,0.8035756,0.6681546,0.4827638,0.9251241,0.15349628,0.6929269,0.44787645,0.23873736,0.43887818,0.38926366,0.4341248,0.5178153,0.44446927,0.6440244,0.46158198,0.78595304,0.500904,0.79989624,0.50935984,0.65224105,0.51413655,0.52648586,0.50340104,0.3984633,0.48688507,0.251972,chicken
78.6,89.4,52.4,65.7,250.7,251.6,0,0,0.4665033,0.1129235,0.79385763,0.34443027,0.7999562,0.6646869,0.48209688,0.9211295,0.15002818,0.7018667,0.44564447,0.23937695,0.43525803,0.38934883,0.43026614,0.5174224,0.4409043,0.6434295,0.45895284,0.78506523,0.49852118,0.8006526,0.5057594,0.6530002,0.51050866,0.5263614,0.5002634,0.39788648,0.48485184,0.2515666,chicken
